Order,Family,Name,Scientific name,Size (cm),Cavity nester type,Reference ,Obligate or Facultative,Occasional,Excavated,Decay-formed,Excavator species,Status,Nearctic,Palearctic,Neotropical,Afrotropical,Oriental,Australasia
Passeriformes,Certhiidae (Treecreepers),Manipur Treecreeper,Certhia manipurensis,14,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Passeriformes,Certhiidae (Treecreepers),Sichuan Treecreeper,Certhia tianquanensis,14,Non-excavator,10,Obligate,,,X,,Not globally threatened,,1,,,,
Passeriformes,Certhiidae (Treecreepers),American Treecreepe,Certhia americana,12–13.5,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,1,,1,,,
Passeriformes,Certhiidae (Treecreepers),Short-toed Treecreeper,Certhia brachydactyla,12.5,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,,1,,,,
Passeriformes,Pardalotidae (Pardalotes),Red-browed Pardalote,Pardalotus rubricatus,9–11.5,Non-excavator,10,Facultative,X,,X,,Not globally threatened,,,,,,1
Passeriformes,Pardalotidae (Pardalotes),Striated Pardalote,Pardalotus striatus,9–12,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,,1
Passeriformes,Pardalotidae (Pardalotes),Forty-spotted Pardalote,Pardalotus quadragintus,8.5–11,Non-excavator,10,Facultative,,,X,,Endangered,,,,,,1
Passeriformes,Meliphagidae (Honeyeaters),New Zealand Bellbird,Anthornis melanura,17–20,Non-excavator,10,Facultative,X,,X,,Not globally threatened,,,,,,1
Passeriformes,Callaeidae (Wattlebirds),North Island Saddleback,Philesturnus rufusater,25,Non-excavator,10,Facultative,,,X,,Not assessed,,,,,,1
Passeriformes,Artamidae (Woodswallows),Ashy Woodswallow,Artamus fuscus,19,Non-excavator,10,Facultative,X,,X,,Not globally threatened,,1,,,1,
Passeriformes,Artamidae (Woodswallows),Little Woodswallow,Artamus minor,12,Non-excavator,10,Facultative,X,,X,,Not globally threatened,,,,,,1
Passeriformes,Artamidae (Woodswallows),Dusky Woodswallow,Artamus cyanopterus,18,Non-excavator,15,Facultative,,,X,,Not globally threatened,,,,,,1
Passeriformes,Artamidae (Woodswallows),White-browed Woodswallow,Artamus superciliosus,18–19,Non-excavator,15,Facultative,,,X,,Not globally threatened,,,,,,1
Passeriformes,Artamidae (Woodswallows),Masked Woodswallow,Artamus personatus,18–20,Non-excavator,15,Facultative,,,X,,Not globally threatened,,,,,,1
Passeriformes,Artamidae (Woodswallows),White-breasted Woodswallow,Artamus leucorynchus,18.5,Non-excavator,15,Facultative,,,X,,Not globally threatened,,,,,1,1
Passeriformes,Paradisaeidae (Birds-of-Paradise),King Bird-of-paradise,Cicinnurus regius,16-19,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,,1
Passeriformes,"Corvidae (Crows, Jays, and Magpies)",Eurasian Jay,Garrulus glandarius,32–36,Non-excavator,10; 48,Facultative,X,X,X,Picidae,Not globally threatened,,1,,,1,
Passeriformes,"Corvidae (Crows, Jays, and Magpies)",Lidth's Jay,Garrulus lidthi,38,Non-excavator,10,Facultative,,,,,Vulnerable,,1,,,,
Passeriformes,"Corvidae (Crows, Jays, and Magpies)",Eurasian Jackdaw,Corvus monedula,34–39 ,Non-excavator,10; 21,Facultative,,X,X,Picidae (Dryocopus martius),Not globally threatened,,1,,,,
Passeriformes,"Corvidae (Crows, Jays, and Magpies)",Daurian Jackdaw,Corvus dauuricus,34–36,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,,
Passeriformes,"Corvidae (Crows, Jays, and Magpies)",Jamaican Crow,Corvus jamaicensis,35–38,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,1,,,
Passeriformes,Buphagidae (Oxpeckers),Yellow-billed Oxpecker,Buphagus africanus,20,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,,1,,
Passeriformes,Buphagidae (Oxpeckers),Red-billed Oxpecker,Buphagus erythrorhynchus,20,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Rose-coloured Starling ,Pastor roseus,21,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,,
Passeriformes,Sturnidae (Starlings),Amethyst Starling,Cinnyricinclus leucogaster,16 ,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Grand Rhabdornis,Rhabdornis grandis,16.3–18,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Stripe-breasted Rhabdornis,Rhabdornis inornatus,15.2–18.8,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Striated Starling ,Aplonis striata,18 ,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Atoll Starling,Aplonis feadensis,20,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Rennell Starling,Aplonis insularis,19,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Brown-winged Starling,Aplonis grandis,27,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Rusty-winged Starling,Aplonis zelandica,19,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Pohnpei Starling,Aplonis pelzelni,16,Non-excavator,10,Unknown,,,X,,Critically Endangered,,,,,,1
Passeriformes,Sturnidae (Starlings),Singing Starling,Aplonis cantoroides,18,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Mountain Starling,Aplonis santovestris,18,Non-excavator,10,Obligate,,,X,,Vulnerable,,,,,,1
Passeriformes,Sturnidae (Starlings),Asian Glossy Starling,Aplonis panayensis,20,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Moluccan Starling,Aplonis mysolensis,20,Facultative excavator,10,Obligate,,X,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Short-tailed Starling,Aplonis minor,18,Primary excavator,10,Unknown,,X,,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Micronesian Starling,Aplonis opaca,24,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Samoan Starling,Aplonis atrifusca,30,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Shining Starling,Aplonis metallica,25,Non-excavator,15,Facultative,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Tanimbar Starling,Aplonis crassa,20,Non-excavator,Inferred,Unknown,,,,,Not Globally Threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Rarotonga Starling,Aplonis cinerascens,21,Non-excavator,10,Unknown,,,X,,Vulnerable,,,,,,1
Passeriformes,Sturnidae (Starlings),Apo Myna,Basilornis mirandus,30,Non-excavator,10,Unknown,,X,,Picidae,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Sulawesi Crested Myna,Basilornis celebensis,25,Non-excavator,Inferred,Unknown,,,,,Not Globally Threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Helmeted Myna,Basilornis galeatus,25,Non-excavator,Inferred,Unknown,,,,,Not Globally Threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Long-crested Myna,Basilornis corythaix,25,Non-excavator,Inferred,Unknown,,,,,Not Globally Threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Coleto,Sarcops calvus,27 ,Non-excavator,10,Obligate,,,X,,Not globally threatened,,1,,,,
Passeriformes,Sturnidae (Starlings),White-necked Myna,Streptocitta albicollis,50,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Bare-eyed Myna,Streptocitta albertinae,45,Non-excavator,Inferred,Unknown,,,,,Not Globally Threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Flame-browed Starling,Enodes erythrophris,27,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Yellow-faced Myna,Mino dumontii,25,Non-excavator,10,Unknown,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Golden Myna,Mino anais,25,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,,1
Passeriformes,Sturnidae (Starlings),Long-tailed Myna,Mino kreffti,30,Non-excavator,10,Obligate,,,X,,Not assessed,,,,,,1
Passeriformes,Sturnidae (Starlings),Golden-crested Myna,Ampeliceps coronatus,20,Non-excavator,10,Obligate,,,X,,Not globally threatened,,1,,,1,
Passeriformes,Sturnidae (Starlings),Sri Lanka Hill Myna,Gracula ptilogenys,25,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Common Hill Myna,Gracula religiosa,30,Non-excavator,10,Obligate,,X,X,Picidae and Psitaccidae,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Southern Hill Myna,Gracula indica,23–25,Non-excavator,10,Obligate,,,X,,Not assessed,,,,,1,
Passeriformes,Sturnidae (Starlings),White-faced Starling,Sturnornis albofrontatus,20,Non-excavator,10,Obligate,,,,,Vulnerable,,,,,1,
Passeriformes,Sturnidae (Starlings),Bali Myna,Leucopsar rothschildi,25,Non-excavator,10,Obligate,,X,X,Picidae,Critically Endangered,,,,,1,
Passeriformes,Sturnidae (Starlings),White-shouldered Starling,Sturnia sinensis,17,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,,
Passeriformes,Sturnidae (Starlings),Brahminy Starling,Sturnia pagodarum,20,Non-excavator,10,Obligate,,X,X,Picidae and Megalaimidae,Not globally threatened,,1,,,1,
Passeriformes,Sturnidae (Starlings),Chestnut-tailed Starling,Sturnia malabarica,20,Non-excavator,10,Obligate,,X,X,Picidae and Megalaimidae,Not globally threatened,,1,,,1,
Passeriformes,Sturnidae (Starlings),Grosbeak Starling ,Scissirostrum dubium,20,Primary excavator,10,Obligate,,X,,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Red-cheeked Starling,Agropsar philippensis,17,Non-excavator,10; 22,Facultative,,X,X,Picidae (Dendrocopos major),Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Purple-backed Starling ,Agropsar sturninus,17,Non-excavator,10,Obligate,,X,X,Picidae (Dendrocopos leucotos),Not globally threatened,,1,,,,
Passeriformes,Sturnidae (Starlings),Common Starling,Sturnus vulgaris,21,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,,1,,,1,
Passeriformes,Sturnidae (Starlings),Spotless Starling,Sturnus unicolor,22,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,,1,,,,
Passeriformes,Sturnidae (Starlings),Red-billed Starling,Poliopsar sericeus,22,Non-excavator,10,Facultative,,,,,Not globally threatened,,1,,,,
Passeriformes,Sturnidae (Starlings),White-cheeked Starling,Poliopsar cineraceus,22,Non-excavator,10,Facultative,,,,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Collared Myna ,Acridotheres albocinctus,25,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Vinous-breasted Myna,Acridotheres burmannicus,22,Non-excavator,10,Obligate,,,,,Not globally threatened,,1,,,1,
Passeriformes,Sturnidae (Starlings),Black-winged Myna,Acridotheres melanopterus,23,Non-excavator,10,Facultative,,,,,Critically Endangered,,,,,1,
Passeriformes,Sturnidae (Starlings),Jungle Myna,Acridotheres fuscus,24,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Pale-bellied Myna,Acridotheres cinereus,25 ,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Great Myna,Acridotheres grandis,25,Non-excavator,10,Unknown,,,,,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Crested Myna,Acridotheres cristatellus,25,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,1,
Passeriformes,Sturnidae (Starlings),Common Myna ,Acridotheres tristis,25,Non-excavator,10; 18,Facultative,,X,X,Picidae,Not globally threatened,,1,,,1,
Passeriformes,Sturnidae (Starlings),White-vented Myna,Acridotheres javanicus,21,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Purple-headed Glossy Starling,Hylopsar purpureiceps,18,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Copper-tailed Glossy Starling,Hylopsar cupreocauda,18,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Black-bellied Glossy Starling,Notopholia corrusca,18,Non-excavator,10,Obligate,,X,X,Picidae and Lybiidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Chestnut-winged Starling ,Onychognathus fulgidus,28–35,Non-excavator,10,Facultative,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Waller's Starling,Onychognathus walleri,20,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Spot-winged Starling,Saroglossa spiloptera,19,Non-excavator,10,Obligate,,X,X,Megalaimidae,Not globally threatened,,,,,1,
Passeriformes,Sturnidae (Starlings),Sharpe's Starling,Pholia sharpii,18,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Abbott's Starling,Pholia femoralis,17,Non-excavator,10,Obligate,,X,,Picidae,Vulnerable,,,,1,,
Passeriformes,Sturnidae (Starlings),White-winged Babbling Starling,Neocichla gutturalis,17,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Narrow-tailed Starling,Poeoptera lugubris,18,Non-excavator,10,Obligate,,X,,Lybiidae (Gymnobucco spp.),Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Stuhlmann's Starling,Poeoptera stuhlmanni,15,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Kenrick's Starling,Poeoptera kenricki,15,Non-excavator,10,Obligate,,X,,Picidae and Lybiidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Bronze-tailed Glossy Starling,Lamprotornis chalcurus,21,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Principe Glossy Starling,Lamprotornis ornatus,30,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Purple Glossy Starling,Lamprotornis purpureus,27,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Splendid Glossy Starling,Lamprotornis splendidus,28,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Superb Starling ,Lamprotornis superbus,18,Non-excavator,10,Facultative,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Greater Blue-eared Starling ,Lamprotornis chalybaeus,21–24,Non-excavator,10,Facultative,,X,X,Picidae and Lybiidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Meves's Long-tailed Starling,Lamprotornis mevesii,30,Facultative excavator,10,Obligate,,X,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Rüppell's Glossy Starling,Lamprotornis purpuroptera,35,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Cape Glossy Starling,Lamprotornis nitens,25 ,Non-excavator,10,Facultative,,X,X,Picidae and Lybiidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Hildebrandt's Starling,Lamprotornis hildebrandti,18,Non-excavator,10,Obligate,,X,X,Picidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Shelley's Starling,Lamprotornis shelleyi,16,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Burchell's Starling,Lamprotornis australis,30,Non-excavator,10,Facultative,,X,X,Picidae and Lybiidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Long-tailed Glossy Starling,Lamprotornis caudatus,40–50,Non-excavator,10,Obligate,,,,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Ashy Starling,Lamprotornis unicolor,30,Non-excavator,10,Obligate,,X,X,Picidae and Lybiidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Golden-breasted Starling,Lamprotornis regius,30,Non-excavator,10,Obligate,,X,X,Picidae and Lybiidae,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),African Pied Starling,Lamprotornis bicolor,25,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Lesser Blue-eared Starling,Lamprotornis chloropterus,18,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Sharp-tailed Starling,Lamprotornis acuticaudus,20,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Passeriformes,Sturnidae (Starlings),Emerald Starling,Lamprotornis iris,21,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Passeriformes,Passeridae (Old World Sparrows),Southern Grey-headed Sparrow,Passer diffusus,15–16 ,Non-excavator,10; 34,Facultative,,X,X,Picidae and Lybiidae,Not globally threatened,,,,1,,
Passeriformes,Passeridae (Old World Sparrows),Pegu Sparrow,Passer flaveolus, 14,Non-excavator,10,Facultative,,,,,Not globally threatened,,,,,1,
Passeriformes,Passeridae (Old World Sparrows),Saxaul Sparrow,Passer ammodendri,14–16,Non-excavator,10,Facultative,,,,,Not globally threatened,,1,,,,
Passeriformes,Passeridae (Old World Sparrows),House Sparrow,Passer domesticus,16–18,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,,1,,1,1,
Passeriformes,Passeridae (Old World Sparrows),Italian Sparrow,Passer italiae,16,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,1,,,,,
Passeriformes,Passeridae (Old World Sparrows),Russet Sparrow,Passer cinnamomeus,14–15,Non-excavator,10; 22,Facultative,,X,X,Picidae (Dendrocopos major),Not globally threatened,,1,,,1,
Passeriformes,Passeridae (Old World Sparrows),Socotra Sparrow,Passer insularis,13–14,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Passeriformes,Passeridae (Old World Sparrows),Swainson's Sparrow,Passer swainsonii,16,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Passeriformes,Passeridae (Old World Sparrows),Parrot-billed Sparrow,Passer gongonensis,18,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Passeriformes,Passeridae (Old World Sparrows),Desert Sparrow,Passer simplex,14–15,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,,
Passeriformes,Passeridae (Old World Sparrows),Eurasian Tree Sparrow,Passer montanus,14–15,Non-excavator,10; 22,Facultative,,X,,Picidae (Dendrocopos major),Not globally threatened,,1,,,1,
Passeriformes,Passeridae (Old World Sparrows),Yellow-throated Bush-sparrow,Gymnoris superciliaris,15–16,Non-excavator,10,Obligate,,,X,,Not globally threatened,,,,1,,
Passeriformes,Passeridae (Old World Sparrows),Yellow-spotted Bush-sparrow,Gymnoris pyrgita,15–16,Non-excavator,10,Facultative,,,X,,Not globally threatened,,,,1,,
Passeriformes,Passeridae (Old World Sparrows),Russet-browed Bush-sparrow,Gymnoris dentata,13,Non-excavator,10,Facultative,,X,X,Picidae,Not globally threatened,,,,1,,
Passeriformes,Passeridae (Old World Sparrows),Chestnut-shouldered Bush-sparrow,Gymnoris xanthocollis,12.5–14,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,1,
Passeriformes,Passeridae (Old World Sparrows),Common Rock-sparrow,Petronia petronia,14–15.5,Non-excavator,10,Facultative,,,X,,Not globally threatened,,1,,,1,
